#-----------------------------------------------------------
# xsim v2022.1 (64-bit)
# SW Build 3526262 on Mon Apr 18 15:47:01 MDT 2022
# IP Build 3524634 on Mon Apr 18 20:55:01 MDT 2022
# Start of session at: Thu Nov 27 07:13:10 2025
# Process ID: 2748814
# Current directory: /home/b57zheng/ECE320_LAB/b57zheng-pd6/build/output
# Command line: xsim -mode tcl -source {xsim.dir/tb/xsim_script.tcl}
# Log file: /home/b57zheng/ECE320_LAB/b57zheng-pd6/build/output/xsim.log
# Journal file: /home/b57zheng/ECE320_LAB/b57zheng-pd6/build/output/xsim.jou
# Running On: eceubuntu2, OS: Linux, CPU Frequency: 800.033 MHz, CPU Physical cores: 10, Host memory: 99797 MB
#-----------------------------------------------------------
source xsim.dir/tb/xsim_script.tcl
# xsim {tb} -autoloadwcfg -tclbatch {/home/b57zheng/ECE320_LAB/b57zheng-pd6/build/scripts/xsim.tcl}
Time resolution is 1 ps
source /home/b57zheng/ECE320_LAB/b57zheng-pd6/build/scripts/xsim.tcl
## run 2000ns
Simulation started.
Final transfer at 01000590
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
[W] 010004ec 1 00 00000003
[W] 010004f0 0 00 00000000
[W] 010004e4 0 00 010004e4
[W] 010004e8 0 00 00000000
## exit
INFO: [Common 17-206] Exiting xsim at Thu Nov 27 07:13:15 2025...
